file,repetitiveCodeLines,DeadCodesAfterReturn,MultipleReturnStatementsInFunction,LongStatements,MultipleSameFunctionNames,LongClassOrMethod,LongLoopBlocks,LongConditionalBlocks,LongParameterList,numberOfLines 
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1732947.py,0,0,0,0,0,2,0,0,0,85
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1735407.py,0,0,0,0,0,2,0,0,1,166
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1741125.py,0,0,0,0,0,1,0,0,0,80
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1746483.py,0,0,0,0,0,0,0,0,0,97
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1764556.py,0,0,0,0,0,1,0,0,0,144
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1764883.py,0,0,0,0,0,1,0,0,1,108
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1778305.py,0,0,0,0,0,0,0,0,0,61
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1780373.py,1,0,0,0,0,0,0,0,0,102
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1781286.py,11,0,0,0,1,1,0,0,0,167
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1781710.py,0,0,0,0,0,1,0,0,0,117
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1784353.py,0,0,0,0,0,0,0,0,0,81
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1790204.py,0,0,0,0,0,0,0,0,0,77
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1794996.py,0,0,0,0,0,1,0,0,0,75
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1797580.py,0,0,0,0,0,0,0,0,0,87
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1806064.py,0,0,0,0,0,1,0,0,0,139
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1806515.py,0,0,0,0,0,0,0,0,0,62
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1815153.py,7,0,0,0,0,0,0,0,0,152
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1823370.py,0,0,0,0,0,0,0,0,0,70
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1825020.py,0,0,0,0,0,0,0,0,0,78
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1825034.py,0,0,0,0,0,0,0,0,0,77
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1825537.py,0,0,0,0,0,0,0,0,0,74
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1830747.py,0,0,0,0,0,1,0,0,0,131
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1831771.py,0,0,0,0,0,2,0,0,0,96
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1835822.py,9,0,0,0,0,0,0,0,0,166
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1837955.py,0,0,0,0,0,1,0,0,1,94
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1839560.py,0,0,0,0,0,1,0,0,0,117
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1843090.py,0,0,0,0,0,2,0,0,0,81
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1843708.py,1,0,0,0,0,1,0,0,0,74
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1845291.py,0,0,0,0,0,1,0,0,0,77
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1848343.py,3,1,1,0,0,0,0,0,0,149
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1849165.py,0,0,0,0,0,0,0,0,0,64
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1849409.py,0,1,0,0,0,0,0,0,0,59
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1852458.py,0,0,0,0,0,0,0,0,0,77
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1853009.py,2,0,0,0,0,1,0,0,0,171
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1862633.py,1,0,0,0,0,1,0,0,0,86
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1879878.py,25,2,4,0,5,6,0,0,2,362
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1886418.py,0,0,0,0,0,1,0,0,0,82
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1888395.py,0,1,0,0,1,0,0,0,2,152
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1889108.py,0,0,0,0,0,0,0,0,0,97
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1890244.py,0,0,0,0,0,0,0,0,0,96
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1893284.py,0,0,0,0,0,0,0,0,0,87
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1894966.py,0,0,0,0,0,0,0,0,0,41
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1895696.py,4,0,1,0,0,2,0,0,0,146
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1896463.py,5,0,1,0,0,2,0,0,0,222
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1899649.py,0,0,0,0,0,1,0,0,0,99
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1899835.py,0,0,0,0,0,2,0,0,0,106
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1902925.py,0,0,0,0,0,0,0,0,0,50
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1908075.py,8,0,0,0,0,2,0,0,0,96
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1909120.py,0,0,0,0,0,0,0,0,0,57
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1914777.py,0,0,0,0,0,0,0,0,0,138
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1922053.py,0,0,0,0,3,2,0,0,0,113
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1928063.py,0,0,0,0,0,0,0,0,0,61
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1937084.py,1,0,0,0,0,0,0,0,0,77
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1937375.py,0,0,0,0,0,1,0,0,0,77
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1938326.py,13,0,0,0,0,1,0,0,0,140
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1939545.py,2,0,0,0,0,0,0,0,0,80
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1943431.py,4,0,0,0,0,2,0,0,0,151
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1944619.py,0,0,0,0,0,0,0,0,0,76
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1951656.py,2,0,0,0,0,0,0,0,0,73
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1978983.py,0,0,0,0,0,0,0,0,0,71
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1980720.py,0,0,0,0,0,0,0,0,0,68
./OpenStack/nova/nova/tests/functional/regressions/test_bug_1983753.py,15,0,0,0,0,3,0,0,0,177
./OpenStack/nova/nova/tests/functional/regressions/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/functional/wsgi/test_flavor_manage.py,3,0,0,0,0,2,0,0,0,257
./OpenStack/nova/nova/tests/functional/wsgi/test_interfaces.py,0,0,0,0,0,0,0,0,0,53
./OpenStack/nova/nova/tests/functional/wsgi/test_secgroup.py,0,0,0,0,0,1,0,0,0,89
./OpenStack/nova/nova/tests/functional/wsgi/test_servers.py,33,0,0,0,1,2,0,0,0,440
./OpenStack/nova/nova/tests/functional/wsgi/test_services.py,22,0,0,0,1,7,0,0,0,382
./OpenStack/nova/nova/tests/functional/wsgi/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/accelerator/test_cyborg.py,14,3,0,0,0,1,0,0,0,529
./OpenStack/nova/nova/tests/unit/accelerator/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/api/test_auth.py,1,0,2,0,2,0,0,0,0,168
./OpenStack/nova/nova/tests/unit/api/test_compute_req_id.py,0,0,0,0,0,0,0,0,0,43
./OpenStack/nova/nova/tests/unit/api/test_wsgi.py,0,0,0,0,0,0,0,0,0,68
./OpenStack/nova/nova/tests/unit/api/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/cmd/test_baseproxy.py,3,0,0,0,0,1,0,0,0,103
./OpenStack/nova/nova/tests/unit/cmd/test_common.py,0,0,0,0,0,1,0,0,0,132
./OpenStack/nova/nova/tests/unit/cmd/test_compute.py,0,0,0,0,0,0,0,0,0,50
./OpenStack/nova/nova/tests/unit/cmd/test_manage.py,376,5,0,0,2,11,0,0,0,4260
./OpenStack/nova/nova/tests/unit/cmd/test_nova_api.py,2,0,0,0,0,0,0,0,0,76
./OpenStack/nova/nova/tests/unit/cmd/test_policy.py,2,0,0,0,0,1,0,0,0,209
./OpenStack/nova/nova/tests/unit/cmd/test_scheduler.py,1,0,0,0,0,0,0,0,0,48
./OpenStack/nova/nova/tests/unit/cmd/test_status.py,9,0,0,0,1,2,0,0,0,448
./OpenStack/nova/nova/tests/unit/cmd/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/compute/eventlet_utils.py,0,0,0,0,0,0,0,0,0,24
./OpenStack/nova/nova/tests/unit/compute/fake_resource_tracker.py,0,0,0,0,0,0,0,0,0,34
./OpenStack/nova/nova/tests/unit/compute/test_api.py,638,7,5,0,6,14,0,10,3,8627
./OpenStack/nova/nova/tests/unit/compute/test_claims.py,17,0,1,0,2,2,0,0,0,439
./OpenStack/nova/nova/tests/unit/compute/test_compute.py,884,4,18,0,30,69,0,1,6,14231
./OpenStack/nova/nova/tests/unit/compute/test_compute_mgr.py,909,4,11,0,11,40,0,1,3,13021
./OpenStack/nova/nova/tests/unit/compute/test_flavors.py,5,0,0,0,1,1,0,0,0,294
./OpenStack/nova/nova/tests/unit/compute/test_host_api.py,44,0,0,0,2,6,0,0,0,680
./OpenStack/nova/nova/tests/unit/compute/test_instance_list.py,31,2,2,0,1,1,0,0,3,369
./OpenStack/nova/nova/tests/unit/compute/test_keypairs.py,13,0,1,0,7,4,0,0,0,348
./OpenStack/nova/nova/tests/unit/compute/test_multi_cell_list.py,8,3,1,0,3,4,0,0,1,438
./OpenStack/nova/nova/tests/unit/compute/test_pci_placement_translator.py,22,0,0,0,0,2,0,0,0,291
./OpenStack/nova/nova/tests/unit/compute/test_provider_config.py,39,0,0,0,0,3,0,0,0,456
./OpenStack/nova/nova/tests/unit/compute/test_provider_tree.py,24,3,0,0,0,9,0,1,0,728
./OpenStack/nova/nova/tests/unit/compute/test_resource_tracker.py,323,8,1,0,4,16,0,0,0,4526
./OpenStack/nova/nova/tests/unit/compute/test_rpcapi.py,75,3,0,0,0,2,0,0,0,1334
./OpenStack/nova/nova/tests/unit/compute/test_shelve.py,123,1,0,0,7,2,0,1,3,1735
./OpenStack/nova/nova/tests/unit/compute/test_stats.py,8,0,0,0,0,2,0,0,0,256
./OpenStack/nova/nova/tests/unit/compute/test_utils.py,105,0,0,0,2,12,0,0,0,1721
./OpenStack/nova/nova/tests/unit/compute/test_virtapi.py,17,0,1,0,8,2,0,0,0,380
./OpenStack/nova/nova/tests/unit/compute/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/conductor/test_conductor.py,461,2,4,0,9,15,0,0,0,4970
./OpenStack/nova/nova/tests/unit/conductor/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/conf/test_devices.py,0,0,0,0,0,0,0,0,0,36
./OpenStack/nova/nova/tests/unit/conf/test_neutron.py,0,0,0,0,0,0,0,0,0,35
./OpenStack/nova/nova/tests/unit/conf/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/console/test_serial.py,3,0,0,0,0,1,0,0,0,123
./OpenStack/nova/nova/tests/unit/console/test_type.py,0,0,0,0,0,0,0,0,0,61
./OpenStack/nova/nova/tests/unit/console/test_websocketproxy.py,34,0,2,0,1,4,0,0,0,781
./OpenStack/nova/nova/tests/unit/console/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/db/test_migration.py,4,1,0,0,0,2,0,0,0,313
./OpenStack/nova/nova/tests/unit/db/test_models.py,0,0,0,0,0,0,0,0,0,63
./OpenStack/nova/nova/tests/unit/db/test_utils.py,0,0,0,0,0,1,0,0,0,123
./OpenStack/nova/nova/tests/unit/db/__init__.py,0,0,0,0,0,0,0,0,0,18
./OpenStack/nova/nova/tests/unit/fake_loadables/fake_loadable1.py,0,0,0,0,0,0,0,0,0,44
./OpenStack/nova/nova/tests/unit/fake_loadables/fake_loadable2.py,0,0,0,0,0,0,0,0,0,39
./OpenStack/nova/nova/tests/unit/fake_loadables/__init__.py,0,0,0,0,0,0,0,0,0,27
./OpenStack/nova/nova/tests/unit/fixtures/test_libvirt.py,29,0,1,0,0,1,0,0,0,482
./OpenStack/nova/nova/tests/unit/fixtures/test_notifications.py,0,0,0,0,0,0,0,0,0,77
./OpenStack/nova/nova/tests/unit/fixtures/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/image/fake.py,0,0,0,0,0,0,0,0,0,50
./OpenStack/nova/nova/tests/unit/image/test_glance.py,162,0,0,0,4,12,0,0,4,2314
./OpenStack/nova/nova/tests/unit/image/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/keymgr/fake.py,0,0,0,0,0,0,0,0,0,24
./OpenStack/nova/nova/tests/unit/keymgr/test_conf_key_mgr.py,0,0,0,0,0,1,0,0,0,111
./OpenStack/nova/nova/tests/unit/keymgr/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/limit/test_local.py,1,0,0,0,1,1,0,0,0,256
./OpenStack/nova/nova/tests/unit/limit/test_placement.py,5,0,0,0,1,3,0,0,0,353
./OpenStack/nova/nova/tests/unit/limit/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/network/test_network_info.py,91,0,0,0,2,9,0,1,0,1358
./OpenStack/nova/nova/tests/unit/network/test_neutron.py,827,4,4,0,5,18,0,11,0,9920
./OpenStack/nova/nova/tests/unit/network/test_os_vif_util.py,164,0,0,0,0,10,0,0,0,1294
./OpenStack/nova/nova/tests/unit/network/test_security_group.py,16,0,0,0,0,4,0,0,0,408
./OpenStack/nova/nova/tests/unit/network/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/notifications/test_base.py,2,0,0,0,0,1,0,0,0,132
./OpenStack/nova/nova/tests/unit/notifications/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/objects/test_aggregate.py,5,0,0,0,0,1,0,0,0,267
./OpenStack/nova/nova/tests/unit/objects/test_block_device.py,9,0,0,0,1,3,0,0,0,600
./OpenStack/nova/nova/tests/unit/objects/test_build_request.py,2,1,0,0,0,1,0,0,0,229
./OpenStack/nova/nova/tests/unit/objects/test_cell_mapping.py,9,0,0,0,0,1,0,0,0,341
./OpenStack/nova/nova/tests/unit/objects/test_compute_node.py,28,0,0,0,0,1,0,0,0,755
./OpenStack/nova/nova/tests/unit/objects/test_console_auth_token.py,12,0,0,0,0,2,0,0,0,186
./OpenStack/nova/nova/tests/unit/objects/test_diagnostics.py,0,0,0,0,0,1,0,0,0,146
./OpenStack/nova/nova/tests/unit/objects/test_ec2.py,5,0,0,0,2,1,0,0,0,200
./OpenStack/nova/nova/tests/unit/objects/test_external_event.py,0,0,0,0,0,0,0,0,0,55
./OpenStack/nova/nova/tests/unit/objects/test_fields.py,3,0,0,0,11,0,0,0,0,727
./OpenStack/nova/nova/tests/unit/objects/test_flavor.py,11,0,0,0,1,5,0,0,0,575
./OpenStack/nova/nova/tests/unit/objects/test_host_mapping.py,14,0,0,0,3,2,0,0,0,352
./OpenStack/nova/nova/tests/unit/objects/test_hv_spec.py,0,0,0,0,0,0,0,0,0,79
./OpenStack/nova/nova/tests/unit/objects/test_image_meta.py,5,0,0,0,0,4,0,0,0,556
./OpenStack/nova/nova/tests/unit/objects/test_instance.py,80,0,0,0,3,6,0,0,0,2237
./OpenStack/nova/nova/tests/unit/objects/test_instance_action.py,25,0,0,0,2,2,0,0,0,438
./OpenStack/nova/nova/tests/unit/objects/test_instance_device_metadata.py,0,0,0,0,0,0,0,0,0,103
./OpenStack/nova/nova/tests/unit/objects/test_instance_fault.py,0,0,0,0,0,1,0,0,0,108
./OpenStack/nova/nova/tests/unit/objects/test_instance_group.py,8,0,0,0,0,2,0,0,0,414
./OpenStack/nova/nova/tests/unit/objects/test_instance_info_cache.py,6,0,0,0,0,1,0,0,0,127
./OpenStack/nova/nova/tests/unit/objects/test_instance_mapping.py,11,0,0,0,1,1,0,0,0,261
./OpenStack/nova/nova/tests/unit/objects/test_instance_numa.py,16,0,0,0,0,3,0,0,0,379
./OpenStack/nova/nova/tests/unit/objects/test_instance_pci_requests.py,3,0,0,0,0,1,0,0,0,180
./OpenStack/nova/nova/tests/unit/objects/test_keypair.py,5,0,0,0,0,1,0,0,0,169
./OpenStack/nova/nova/tests/unit/objects/test_migrate_data.py,1,0,0,0,1,2,0,0,0,278
./OpenStack/nova/nova/tests/unit/objects/test_migration.py,20,0,0,0,0,1,0,0,0,371
./OpenStack/nova/nova/tests/unit/objects/test_migration_context.py,0,0,0,0,0,1,0,1,0,158
./OpenStack/nova/nova/tests/unit/objects/test_monitor_metric.py,3,0,0,0,0,0,0,0,0,108
./OpenStack/nova/nova/tests/unit/objects/test_network_request.py,3,0,0,0,0,1,0,0,0,148
./OpenStack/nova/nova/tests/unit/objects/test_numa.py,33,0,0,0,5,1,0,0,0,455
./OpenStack/nova/nova/tests/unit/objects/test_objects.py,16,2,1,0,2,4,0,0,1,1359
./OpenStack/nova/nova/tests/unit/objects/test_pci_device.py,61,0,0,0,3,3,0,0,0,963
./OpenStack/nova/nova/tests/unit/objects/test_pci_device_pool.py,1,0,0,0,0,0,0,0,0,112
./OpenStack/nova/nova/tests/unit/objects/test_quotas.py,12,0,2,0,2,1,0,0,0,407
./OpenStack/nova/nova/tests/unit/objects/test_request_spec.py,167,1,0,0,2,17,0,0,0,2108
./OpenStack/nova/nova/tests/unit/objects/test_resource.py,1,0,0,0,0,1,0,0,0,122
./OpenStack/nova/nova/tests/unit/objects/test_security_group.py,6,0,0,0,0,1,0,0,0,199
./OpenStack/nova/nova/tests/unit/objects/test_selection.py,5,0,0,0,0,1,0,0,0,198
./OpenStack/nova/nova/tests/unit/objects/test_service.py,16,0,0,0,2,2,0,0,1,569
./OpenStack/nova/nova/tests/unit/objects/test_tag.py,1,0,0,0,2,0,0,0,0,115
./OpenStack/nova/nova/tests/unit/objects/test_task_log.py,11,0,0,0,0,0,0,0,0,139
./OpenStack/nova/nova/tests/unit/objects/test_trusted_certs.py,0,0,0,0,0,0,0,0,0,43
./OpenStack/nova/nova/tests/unit/objects/test_vcpu_model.py,0,0,0,0,0,0,0,0,0,101
./OpenStack/nova/nova/tests/unit/objects/test_virtual_interface.py,8,0,0,0,0,1,0,0,0,190
./OpenStack/nova/nova/tests/unit/objects/test_virt_cpu_topology.py,0,0,0,0,0,0,0,0,0,46
./OpenStack/nova/nova/tests/unit/objects/test_volume_usage.py,7,0,0,0,0,0,0,0,0,93
./OpenStack/nova/nova/tests/unit/objects/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/pci/fakes.py,0,0,0,0,0,0,0,0,0,40
./OpenStack/nova/nova/tests/unit/pci/test_devspec.py,49,0,0,0,4,4,0,0,0,690
./OpenStack/nova/nova/tests/unit/pci/test_manager.py,62,0,0,0,0,4,0,0,1,875
./OpenStack/nova/nova/tests/unit/pci/test_request.py,32,0,0,0,0,2,0,0,0,499
./OpenStack/nova/nova/tests/unit/pci/test_stats.py,151,0,0,0,4,14,0,0,1,1786
./OpenStack/nova/nova/tests/unit/pci/test_utils.py,27,0,0,0,4,2,0,0,0,430
./OpenStack/nova/nova/tests/unit/pci/test_whitelist.py,3,0,0,0,0,0,0,0,0,83
./OpenStack/nova/nova/tests/unit/pci/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/policies/base.py,2,0,1,0,0,2,0,2,0,341
./OpenStack/nova/nova/tests/unit/policies/test_admin_actions.py,0,0,0,0,1,0,0,0,0,107
./OpenStack/nova/nova/tests/unit/policies/test_admin_password.py,0,0,0,0,1,1,0,0,0,141
./OpenStack/nova/nova/tests/unit/policies/test_aggregates.py,0,0,0,0,1,1,0,0,0,164
./OpenStack/nova/nova/tests/unit/policies/test_assisted_volume_snapshots.py,0,0,0,0,1,0,0,0,0,102
./OpenStack/nova/nova/tests/unit/policies/test_attach_interfaces.py,8,0,0,0,1,1,0,0,0,232
./OpenStack/nova/nova/tests/unit/policies/test_availability_zone.py,0,0,0,0,1,0,0,0,0,96
./OpenStack/nova/nova/tests/unit/policies/test_baremetal_nodes.py,0,0,0,0,1,0,0,0,0,115
./OpenStack/nova/nova/tests/unit/policies/test_console_auth_tokens.py,0,0,0,0,1,0,0,0,0,84
./OpenStack/nova/nova/tests/unit/policies/test_console_output.py,0,0,0,0,1,0,0,0,0,112
./OpenStack/nova/nova/tests/unit/policies/test_create_backup.py,0,0,0,0,1,0,0,0,0,118
./OpenStack/nova/nova/tests/unit/policies/test_deferred_delete.py,3,0,0,0,1,1,0,0,0,157
./OpenStack/nova/nova/tests/unit/policies/test_evacuate.py,3,0,0,0,1,1,0,0,0,142
./OpenStack/nova/nova/tests/unit/policies/test_extensions.py,3,0,0,0,1,0,0,0,0,90
./OpenStack/nova/nova/tests/unit/policies/test_flavor_access.py,6,0,0,0,1,0,0,0,0,153
./OpenStack/nova/nova/tests/unit/policies/test_flavor_extra_specs.py,5,0,0,0,1,1,0,0,0,263
./OpenStack/nova/nova/tests/unit/policies/test_flavor_manage.py,0,0,0,0,1,1,0,0,0,120
./OpenStack/nova/nova/tests/unit/policies/test_floating_ips.py,30,0,0,0,1,2,0,0,0,259
./OpenStack/nova/nova/tests/unit/policies/test_floating_ip_pools.py,0,0,0,0,1,0,0,0,0,78
./OpenStack/nova/nova/tests/unit/policies/test_hosts.py,0,0,0,0,1,1,0,0,1,139
./OpenStack/nova/nova/tests/unit/policies/test_hypervisors.py,0,0,0,0,1,1,0,0,0,145
./OpenStack/nova/nova/tests/unit/policies/test_instance_actions.py,20,0,0,0,1,2,0,0,0,299
./OpenStack/nova/nova/tests/unit/policies/test_instance_usage_audit_log.py,4,0,0,0,1,0,0,0,0,103
./OpenStack/nova/nova/tests/unit/policies/test_keypairs.py,0,0,0,0,1,1,0,0,0,167
./OpenStack/nova/nova/tests/unit/policies/test_limits.py,8,0,0,0,1,1,0,0,0,157
./OpenStack/nova/nova/tests/unit/policies/test_lock_server.py,1,0,0,0,2,1,0,0,0,204
./OpenStack/nova/nova/tests/unit/policies/test_migrate_server.py,0,0,0,0,1,0,0,0,0,136
./OpenStack/nova/nova/tests/unit/policies/test_migrations.py,0,0,0,0,1,0,0,0,0,81
./OpenStack/nova/nova/tests/unit/policies/test_multinic.py,3,0,0,0,1,0,0,0,0,134
./OpenStack/nova/nova/tests/unit/policies/test_networks.py,5,0,0,0,1,0,0,0,0,134
./OpenStack/nova/nova/tests/unit/policies/test_pause_server.py,0,0,0,0,1,1,0,0,0,145
./OpenStack/nova/nova/tests/unit/policies/test_quota_class_sets.py,0,0,0,0,1,0,0,0,0,101
./OpenStack/nova/nova/tests/unit/policies/test_quota_sets.py,14,0,0,0,1,1,0,0,0,201
./OpenStack/nova/nova/tests/unit/policies/test_remote_consoles.py,0,0,0,0,1,0,0,0,0,118
./OpenStack/nova/nova/tests/unit/policies/test_rescue.py,3,0,0,0,1,1,0,0,0,159
./OpenStack/nova/nova/tests/unit/policies/test_security_groups.py,49,0,0,0,1,2,0,0,0,388
./OpenStack/nova/nova/tests/unit/policies/test_servers.py,128,0,3,0,1,6,0,0,0,1464
./OpenStack/nova/nova/tests/unit/policies/test_server_diagnostics.py,0,0,0,0,1,0,0,0,0,117
./OpenStack/nova/nova/tests/unit/policies/test_server_external_events.py,0,0,0,0,0,0,0,0,0,93
./OpenStack/nova/nova/tests/unit/policies/test_server_groups.py,5,0,0,0,1,2,0,0,0,258
./OpenStack/nova/nova/tests/unit/policies/test_server_ips.py,0,0,0,0,1,0,0,0,0,121
./OpenStack/nova/nova/tests/unit/policies/test_server_metadata.py,0,0,0,0,1,1,0,0,0,163
./OpenStack/nova/nova/tests/unit/policies/test_server_migrations.py,0,0,0,0,1,0,0,0,0,150
./OpenStack/nova/nova/tests/unit/policies/test_server_password.py,3,0,0,0,1,0,0,0,0,135
./OpenStack/nova/nova/tests/unit/policies/test_server_tags.py,0,0,0,0,1,1,0,0,0,175
./OpenStack/nova/nova/tests/unit/policies/test_server_topology.py,0,0,0,0,1,1,0,0,0,138
./OpenStack/nova/nova/tests/unit/policies/test_services.py,0,0,0,0,1,0,0,0,0,120
./OpenStack/nova/nova/tests/unit/policies/test_shelve.py,0,0,0,0,1,1,0,0,0,161
./OpenStack/nova/nova/tests/unit/policies/test_simple_tenant_usage.py,0,0,0,0,1,0,0,0,0,108
./OpenStack/nova/nova/tests/unit/policies/test_suspend_server.py,0,0,0,0,1,1,0,0,0,145
./OpenStack/nova/nova/tests/unit/policies/test_tenant_networks.py,6,0,0,0,1,0,0,0,0,134
./OpenStack/nova/nova/tests/unit/policies/test_volumes.py,45,0,0,0,1,3,0,0,0,514
./OpenStack/nova/nova/tests/unit/policies/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/privsep/test_fs.py,10,0,0,0,0,2,0,0,0,322
./OpenStack/nova/nova/tests/unit/privsep/test_idmapshift.py,21,0,2,0,3,3,0,0,0,417
./OpenStack/nova/nova/tests/unit/privsep/test_libvirt.py,8,1,2,0,1,1,0,0,0,229
./OpenStack/nova/nova/tests/unit/privsep/test_linux_net.py,3,0,0,0,0,1,0,0,0,123
./OpenStack/nova/nova/tests/unit/privsep/test_path.py,4,0,0,0,1,1,0,0,0,172
./OpenStack/nova/nova/tests/unit/privsep/test_qemu.py,1,0,0,0,0,0,0,0,0,78
./OpenStack/nova/nova/tests/unit/privsep/test_utils.py,6,0,0,0,0,1,0,0,0,127
./OpenStack/nova/nova/tests/unit/privsep/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/scheduler/fakes.py,17,0,0,0,0,0,0,0,1,225
./OpenStack/nova/nova/tests/unit/scheduler/ironic_fakes.py,4,0,0,0,0,0,0,0,0,107
./OpenStack/nova/nova/tests/unit/scheduler/test_filters.py,18,5,6,0,2,1,0,0,0,235
./OpenStack/nova/nova/tests/unit/scheduler/test_host_filters.py,0,0,0,0,0,0,0,0,0,37
./OpenStack/nova/nova/tests/unit/scheduler/test_host_manager.py,134,2,0,0,2,6,0,0,0,1711
./OpenStack/nova/nova/tests/unit/scheduler/test_manager.py,207,6,4,0,4,2,0,0,1,2192
./OpenStack/nova/nova/tests/unit/scheduler/test_request_filter.py,59,0,0,0,0,2,0,0,0,701
./OpenStack/nova/nova/tests/unit/scheduler/test_rpcapi.py,1,0,0,0,0,1,0,0,0,168
./OpenStack/nova/nova/tests/unit/scheduler/test_utils.py,181,0,0,0,2,10,0,1,1,2545
./OpenStack/nova/nova/tests/unit/scheduler/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/nova/nova/tests/unit/servicegroup/test_api.py,1,0,0,0,0,0,0,0,0,73
./OpenStack/nova/nova/tests/unit/servicegroup/test_db_servicegroup.py,1,0,0,0,0,1,0,0,0,130
